date,close
2017-06-21,30.54
2017-06-22,30.65
2017-06-23,30.6
2017-06-26,30.47
2017-06-27,30.63
2017-06-28,30.35
2017-06-29,30.21
2017-06-30,29.94
2017-07-03,29.84
2017-07-04,29.91
2017-07-05,29.91
2017-07-06,29.98
2017-07-07,29.66
2017-07-10,29.52
2017-07-11,29.55
2017-07-12,29.54
2017-07-13,29.65
2017-07-14,29.49
2017-07-17,29.49
2017-07-18,29.63
2017-07-19,29.85
2017-07-20,29.94
2017-07-21,30.08
2017-07-24,30.11
2017-07-25,29.91
2017-07-26,29.57
2017-07-27,29.48
2017-07-28,29.44
2017-07-31,29.54
2017-08-01,29.4
2017-08-02,29.7
2017-08-03,29.78
2017-08-04,29.96
2017-08-07,29.74
2017-08-08,29.77
2017-08-09,29.85
2017-08-10,29.98
2017-08-11,30.23
2017-08-14,30.1
2017-08-15,29.94
2017-08-16,29.94
2017-08-17,30.08
2017-08-18,30.29
2017-08-21,30.31
2017-08-22,29.95
2017-08-23,30.3
2017-08-24,30.44
2017-08-25,30.34
2017-08-28,30.28
2017-08-29,30.44
2017-08-30,30.36
2017-08-31,30.44
2017-09-01,30.4
2017-09-04,30.24
2017-09-05,30.25
2017-09-06,30.63
2017-09-07,30.45
2017-09-08,30.74
2017-09-11,30.49
2017-09-12,30.28
2017-09-13,30.21
2017-09-14,30.14
2017-09-15,30.23
2017-09-18,30.17
2017-09-19,30.14
2017-09-20,30.08
2017-09-21,30.12
2017-09-22,30.24
2017-09-25,30.27
2017-09-26,30.4
2017-09-27,30.35
2017-09-28,29.95
2017-09-29,29.98
2017-10-02,29.99
2017-10-03,30.01
2017-10-05,29.97
2017-10-06,29.98
2017-10-11,29.83
2017-10-12,29.81
2017-10-13,29.88
2017-10-16,30.07
2017-10-17,30.08
2017-10-18,30.21
2017-10-19,29.98
2017-10-20,29.94
2017-10-23,29.84
2017-10-24,29.81
2017-10-25,29.62
2017-10-26,29.6
2017-10-27,29.43
2017-10-30,29.59
2017-10-31,29.77
2017-11-01,29.76
2017-11-02,29.94
2017-11-03,30.08
2017-11-06,30.12
2017-11-07,30.21
2017-11-08,30.38
2017-11-09,30.22
2017-11-10,30.09
2017-11-13,29.88
2017-11-14,29.86
2017-11-15,30.04
2017-11-16,30.24
2017-11-17,30.08
2017-11-20,30.28
2017-11-21,30.22
2017-11-22,29.92
2017-11-23,30.02
2017-11-24,30.28
2017-11-27,30.24
2017-11-28,30.22
2017-11-29,30.27
2017-11-30,29.91
2017-12-01,29.96
2017-12-04,30.1
2017-12-05,30.15
2017-12-06,30.38
2017-12-07,30.36
2017-12-08,30.28
2017-12-11,30.2
2017-12-12,30.23
2017-12-13,30.28
2017-12-14,30.35
2017-12-15,30.41
2017-12-18,30.54
2017-12-19,30.32
2017-12-20,29.96
2017-12-21,29.74
2017-12-22,29.81
2017-12-25,29.82
2017-12-26,29.67
2017-12-27,29.82
2017-12-28,30.12
2017-12-29,30.01
2018-01-02,29.99
2018-01-03,29.63
2018-01-04,29.73
2018-01-05,29.69
2018-01-08,29.58
2018-01-09,29.58
2018-01-10,29.26
2018-01-11,29.33
2018-01-12,29.35
2018-01-15,29.47
2018-01-16,29.5
2018-01-17,29.47
2018-01-18,29.44
2018-01-19,29.0
2018-01-22,28.86
2018-01-23,28.76
2018-01-24,28.87
2018-01-25,28.65
2018-01-26,28.76
2018-01-29,28.66
2018-01-30,28.51
2018-01-31,28.48
2018-02-01,28.57
2018-02-02,28.28
2018-02-05,27.87
2018-02-06,28.49
2018-02-07,28.12
2018-02-08,27.87
2018-02-09,27.88
2018-02-12,27.54
2018-02-21,27.63
2018-02-22,27.39
2018-02-23,27.35
2018-02-26,27.64
2018-02-27,27.62
2018-03-01,27.79
2018-03-02,27.99
2018-03-05,27.66
2018-03-06,27.7
2018-03-07,27.78
2018-03-08,27.74
2018-03-09,27.79
2018-03-12,27.67
2018-03-13,27.76
2018-03-14,27.99
2018-03-15,28.21
2018-03-16,28.17
2018-03-19,28.02
2018-03-20,27.89
2018-03-21,27.8
2018-03-22,27.89
2018-03-23,28.11
2018-03-26,27.99
2018-03-27,27.93
2018-03-28,28.17
2018-03-29,28.27
2018-03-30,28.31
2018-04-02,28.38
2018-04-03,28.53
2018-04-09,28.26
2018-04-10,28.27
2018-04-11,28.34
2018-04-12,28.52
2018-04-13,28.45
2018-04-16,28.46
2018-04-17,28.52
2018-04-18,28.54
2018-04-19,28.36
2018-04-20,28.14
2018-04-23,28.01
2018-04-24,28.18
2018-04-25,28.04
2018-04-26,27.94
2018-04-27,28.1
2018-04-30,28.19
2018-05-02,28.38
2018-05-03,28.31
2018-05-04,28.34
2018-05-07,28.41
2018-05-08,28.45
2018-05-09,28.46
2018-05-10,28.41
2018-05-11,28.42
2018-05-14,28.46
2018-05-15,28.34
2018-05-16,28.13
2018-05-17,28.06
2018-05-18,27.99
2018-05-21,28.21
2018-05-22,28.09
2018-05-23,28.2
2018-05-24,28.44
2018-05-25,28.51
2018-05-28,28.67
2018-05-29,28.91
2018-05-30,29.31
2018-05-31,29.15
2018-06-01,29.02
2018-06-04,28.81
2018-06-05,28.71
2018-06-06,28.63
2018-06-07,28.47
2018-06-08,28.73
2018-06-11,28.66
2018-06-12,28.7
2018-06-13,28.67
2018-06-14,28.86
2018-06-15,29.06
2018-06-19,29.31
